t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
120337,972,1,-75,-37240,-18760,-88620,135.0
120431,876,8,-87,-30240,-12600,-85610,135.0
120446,762,46,-22,-26390,-9730,-83300,149.0
120461,712,64,41,-17220,-9170,-77770,150.0
120476,626,119,62,-12180,-9380,-69930,153.0
120491,575,144,100,-490,-11970,-65100,153.0
120501,586,176,120,5740,-14000,-59640,145.0
120516,633,207,185,19600,-20370,-47460,149.0
120531,671,185,214,29120,-25550,-41720,149.0
120545,712,219,158,50960,-32760,-28210,153.0
120560,764,218,110,63000,-35490,-21560,146.0
120575,786,241,49,85610,-36750,-7770,152.0
120590,753,266,61,93030,-36540,-1890,152.0
120612,787,232,-104,94500,-30730,10780,150.0
120627,854,193,27,89110,-29400,13930,150.0
120642,909,325,45,73500,-25200,16100,144.0
120657,1044,338,94,63000,-22750,17290,142.0
120672,1076,320,95,40880,-18760,18060,134.0
120687,1131,294,78,30170,-16870,16870,134.0
120697,1177,275,56,19880,-14560,15680,133.0
120712,1291,307,68,140,-9030,14490,128.0
120727,1267,276,52,-8890,-2730,12460,128.0
120737,1219,258,69,-22540,0,11130,133.0
120752,1114,202,75,-27020,2730,9520,126.0
120767,1047,190,65,-33600,7840,5670,126.0
120777,995,198,83,-36330,10080,3920,126.0
120792,971,213,81,-39130,12110,2590,123.0
120811,1998,-1986,-1688,91840,350,19180,120.0
120826,1353,668,175,194600,14560,44100,120.0
120836,926,763,-1190,181650,14770,42840,122.0
120851,595,28,280,193410,29120,36330,117.0
120866,784,743,-240,176260,23450,31920,117.0
120876,1462,-321,-337,174160,18550,36050,117.0
120891,1189,66,-68,135520,16030,37240,119.0
120906,773,555,-478,105700,13860,36540,119.0
120916,841,428,-394,76370,10010,36050,114.0
120931,986,232,-222,17710,1190,35490,119.0
120946,999,234,-281,-13370,-4060,35490,119.0
120956,960,247,-263,-40110,-8820,33810,116.0
120971,1019,88,-124,-79310,-17290,32270,116.0
120986,1038,59,-123,-89810,-21070,28420,116.0
120996,1011,44,-182,-94570,-19950,26040,115.0
121011,1016,-20,-124,-86240,-17850,22960,114.0
121026,1040,0,-76,-67410,-14210,17010,114.0
121036,1038,-44,-94,-56280,-12040,14350,116.0
121051,1017,-118,-272,-44870,-6440,12110,118.0
121068,908,39,-254,-22260,2100,8680,116.0
121083,1017,383,-173,-840,9310,9590,116.0
121093,998,275,-159,7630,12390,11900,115.0
121108,993,200,-77,14070,13580,12600,115.0
121123,936,285,-103,21980,15190,13930,115.0
121133,964,250,-49,22890,15470,14560,114.0
121148,1002,172,-22,21000,14350,14980,113.0
121163,999,158,-199,9590,11270,13790,113.0
121173,1017,129,-155,2240,10570,12880,114.0
121188,1012,146,-145,-6580,8260,10780,114.0
121203,1012,135,-140,-24290,8050,9870,114.0
121213,993,127,-40,-32760,6720,8680,114.0
121228,1006,87,-34,-45010,1960,5460,114.0
121243,1004,131,50,-46340,420,4410,112.0
121258,1005,136,40,-39410,-1190,3710,112.0
121268,991,188,26,-32060,-840,3920,113.0
121283,1006,146,25,-23660,-140,4480,113.0
121298,1004,142,73,-8050,280,4550,113.0
121308,999,177,41,-2310,-280,4760,112.0
121327,971,281,36,3850,-2170,6650,112.0
121342,954,344,-27,4480,-3990,10850,114.0
121357,960,354,-95,4830,-3850,13580,114.0
121367,969,324,-128,4760,-3290,16310,111.0
121382,968,314,-183,3500,-1120,21140,110.0
121397,981,291,-182,1540,210,23310,110.0
121407,977,288,-192,-1680,1260,25270,111.0
121422,972,253,-196,-9800,3150,28910,109.0
121437,986,235,-164,-13020,4200,31500,109.0
121447,1004,158,-192,-15050,7210,32340,108.0
121462,1002,147,-165,-13020,9170,32900,106.0
121477,1029,74,-202,-6440,14630,33670,106.0
121487,1022,84,-168,-3780,17220,33670,112.0
121502,1017,117,-264,-1610,20440,33880,103.0
